# Hand-written test DDL that differs from the migrated Postgres schema (CHAOS-6769).
# file<TAB>table<TAB>kind<TAB>invented columns. A ratchet: it only shrinks. See the test's doc comment.
internal/jobs/report/postgres_integration_test.go	scheduled_jobs	SUBSET	
internal/jobs/report/postgres_integration_test.go	scheduled_report_occurrences	SUBSET	
internal/jobs/system/heartbeat_native_integration_test.go	org_licenses	SUBSET	
internal/jobs/system/heartbeat_native_integration_test.go	organizations	SUBSET	
internal/jobs/system/heartbeat_native_integration_test.go	users	SUBSET	
internal/jobs/system/retention_postgres_integration_test.go	external_ingest_batches	SUBSET	
internal/jobs/system/retention_postgres_integration_test.go	external_ingest_rejections	SUBSET	
internal/jobs/system/retention_postgres_integration_test.go	provider_rate_limit_observations	SUBSET	
internal/jobs/system/retention_postgres_integration_test.go	worker_job_outbox	SUBSET	
internal/jobs/workgraph/coalesce_integration_test.go	worker_job_outbox	SUBSET	
internal/providerfoundation/pagerduty_oauth_postgres_integration_test.go	provider_oauth_credentials	SUBSET	
internal/reconcilerservice/sync_dispatch_reference_integration_test.go	sync_dispatch_outbox	SUBSET	
internal/reconcilerservice/sync_dispatch_reference_integration_test.go	sync_runs	SUBSET	
internal/scheduler/fixed/ask_dev_admission_integration_test.go	dev_conversations	SUBSET	
internal/scheduler/fixed/ask_dev_admission_integration_test.go	feature_flags	SUBSET	
internal/scheduler/fixed/ask_dev_admission_integration_test.go	org_feature_overrides	SUBSET	
internal/scheduler/fixed/ask_dev_admission_integration_test.go	org_licenses	SUBSET	
internal/scheduler/fixed/ask_dev_admission_integration_test.go	organizations	SUBSET	
internal/scheduler/fixed/reports_integration_test.go	organizations	SUBSET	
internal/scheduler/fixed/reports_integration_test.go	report_runs	SUBSET	
internal/scheduler/fixed/reports_integration_test.go	saved_reports	SUBSET	
internal/scheduler/fixed/reports_integration_test.go	scheduled_jobs	SUBSET	
internal/scheduler/fixed/reports_integration_test.go	worker_job_outbox	SUBSET	
internal/scheduler/sync/canonical_incident_decision_integration_test.go	feature_flags	SUBSET	
internal/scheduler/sync/canonical_incident_decision_integration_test.go	org_feature_overrides	SUBSET	
internal/scheduler/sync/canonical_incident_decision_integration_test.go	org_licenses	SUBSET	
internal/scheduler/sync/canonical_incident_decision_integration_test.go	organizations	SUBSET	
internal/scheduler/sync/eligibility_gate_integration_test.go	feature_flags	SUBSET	
