source_repo	source_path	artifact_type	publication_classification	current_url	current_nav_location	content_type	primary_audience	secondary_audiences	product_area	owner	last_meaningful_review	generated	public_today	duplicate_group	known_accuracy_risk	known_usability_risk	build_dependencies	links_in	links_out	notes
full-chaos/dev-health-ops	docs-prototype/operate/run/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/run/ingestion-and-backfills.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/run/operational-controls.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/run/workers-and-jobs.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/backup-or-restore-failure.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/database-or-migration-failure.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/disaster-recovery.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/index.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/ingestion-failure.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/performance-or-rate-limit.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/provider-authentication-failure.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/runbooks/worker-or-queue-failure.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/security/hardening.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/operate/security/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/api/authentication.md	prototype-page	prototype-wip			api-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/api/errors-pagination-rate-limits.md	prototype-page	prototype-wip			api-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/api/index.md	prototype-page	prototype-wip			api-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/cli/index.md	prototype-page	prototype-wip			cli-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/configuration/environment.md	prototype-page	prototype-wip			configuration-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/configuration/feature-flags.md	prototype-page	prototype-wip			configuration-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/configuration/index.md	prototype-page	prototype-wip			configuration-reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/data-models/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/data-models/investment.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/data-models/work-graph.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/deprecations/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/graphql/filters.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/graphql/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/graphql/nullability-and-errors.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/graphql/schema.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/limits-and-compatibility/compatibility.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/limits-and-compatibility/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/limits-and-compatibility/provider-limits.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/metrics/definitions.md	prototype-page	prototype-wip			reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/metrics/index.md	prototype-page	prototype-wip			reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/metrics/weighting-and-aggregation.md	prototype-page	prototype-wip			reference			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/schemas/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/schemas/record-kinds-and-enums.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/taxonomies/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/reference/taxonomies/investment.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/stylesheets/extra.css	prototype-asset	prototype-wip						documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/stylesheets/home-sections.css	prototype-asset	prototype-wip						documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/stylesheets/home.css	prototype-asset	prototype-wip						documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/stylesheets/logo-palette.css	prototype-asset	prototype-wip						documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/ai-workflows/impact.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/ai-workflows/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/ai-workflows/review-load.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/ai-workflows/risk.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/code-and-relationships/code-hotspots.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/code-and-relationships/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/code-and-relationships/work-graph.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/delivery-flow/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/delivery-flow/pr-flow.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/delivery-flow/quadrants.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/delivery-flow/review-pressure.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/investment/follow-evidence.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/investment/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/investment/investigate-effort.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/investment/investment-expense.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/investment/investment-flows.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/investment/investment-mix.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/navigate/data-states.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/navigate/filters-and-comparisons.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/navigate/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/navigate/scope-and-time.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/plan-and-improve/capacity-planning.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/plan-and-improve/compare-trends.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/plan-and-improve/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/plan-and-improve/team-conversations.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/reports/create-or-clone.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/reports/index.md	prototype-page	prototype-wip			landing			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/reports/read-output-and-provenance.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/reports/run-and-schedule.md	prototype-page	prototype-wip			explanation			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/troubleshooting/index.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/troubleshooting/no-or-incomplete-data.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/troubleshooting/permissions-and-availability.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/troubleshooting/reports.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/troubleshooting/scope-and-filters.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-prototype/use/troubleshooting/stale-or-delayed-results.md	prototype-page	prototype-wip			troubleshooting			documentation-v2-prototype			False	False							Review-only v2 prototype; not part of the current public site.
full-chaos/dev-health-ops	docs-qa/README.md	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/accessHeaders.visual.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/audience-navigation.a11y.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/audience-navigation.visual.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/audience-search.search.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/fixtures/search-missing-canonical.json	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/primitive-showcase.a11y.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/primitive-showcase.visual.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/run-search.mjs	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/support/accessHeaders.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/support/previewTransport.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/support/tracePolicy.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/support/userGuideCoverage.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/user-guide.a11y.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/user-guide.journey.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs-qa/tests/user-guide.visual.spec.ts	browser-qa	supporting-artifact						documentation-system			False	False							
full-chaos/dev-health-ops	docs/alerting.md	markdown-page	public-reference	https://docs.fullchaos.dev/alerting/		explanation			alerting.md			False	True					self-hosted-quickstart.md | sso-setup.md	metrics.md | ops/deployment-guide.md | ops/enterprise-test-plan.md | user-guide/views-index.md	
full-chaos/dev-health-ops	docs/api/graphql-ai.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/graphql-ai/		api-reference			api			False	True							
full-chaos/dev-health-ops	docs/api/graphql-overview.md	markdown-page	public-nav	https://docs.fullchaos.dev/api/graphql-overview/	Develop & extend | Use the GraphQL API	api-reference			api			False	True					customer-push-ingestion/overview.md | customer-push-ingestion/setup-guide.md | graphql.md | index.md | ops/workers.md	api/graphql-security.md | api/persisted-queries.md | api/web-graphql-client.md	
full-chaos/dev-health-ops	docs/api/graphql-security.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/graphql-security/		api-reference			api			False	True					api/graphql-overview.md		
full-chaos/dev-health-ops	docs/api/investment-api.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/investment-api/		api-reference			api			False	True					architecture/investment-categorization-pipeline.md | architecture/investment-data-model.md	api/view-mapping.md | api/web-graphql-investment.md | architecture/investment-categorization-pipeline.md | architecture/investment-data-model.md | llm/categorization-contract.md	
full-chaos/dev-health-ops	docs/api/operating-review.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/operating-review/		api-reference			api			False	True							
full-chaos/dev-health-ops	docs/api/persisted-queries.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/persisted-queries/		api-reference			api			False	True					api/graphql-overview.md		
full-chaos/dev-health-ops	docs/api/team-catalog-source-of-truth.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/team-catalog-source-of-truth/		api-reference			api			False	True					architecture/team-attribution.md		
full-chaos/dev-health-ops	docs/api/view-mapping.md	markdown-page	public-nav	https://docs.fullchaos.dev/api/view-mapping/	Reference & history | API field mapping	api-reference			api			False	True					api/investment-api.md		
full-chaos/dev-health-ops	docs/api/web-graphql-client.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/web-graphql-client/		api-reference			api			False	True					api/graphql-overview.md		
full-chaos/dev-health-ops	docs/api/web-graphql-investment.md	markdown-page	public-reference	https://docs.fullchaos.dev/api/web-graphql-investment/		api-reference			api			False	True					api/investment-api.md		
full-chaos/dev-health-ops	docs/appendix/legacy/agents/AGENTS-INVESTMENT-CATEGORY.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/agents/AGENTS-INVESTMENT-CATEGORY/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/agents/AGENTS-INVESTMENT.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/agents/AGENTS-INVESTMENT/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/agents/AGENTS-WG.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/agents/AGENTS-WG/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/export-schema-usage-audit.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/export-schema-usage-audit/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/graphql-migration.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/graphql-migration/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/graphql-subscriptions.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/graphql-subscriptions/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/index.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/		landing			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/integrations/index.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/integrations/		landing			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/legacy/perf_notes.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/legacy/perf_notes/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/ops-AGENTS.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/ops-AGENTS/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/web-graphql-client.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/web-graphql-client/		cli-reference			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/web-graphql-investment.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/web-graphql-investment/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/appendix/web-visualizations.md	markdown-page	public-reference	https://docs.fullchaos.dev/appendix/web-visualizations/		explanation			appendix			False	True							
full-chaos/dev-health-ops	docs/architecture.md	markdown-page	public-nav	https://docs.fullchaos.dev/architecture/	Reference & history | Architecture overview	architecture			architecture.md			False	True							
full-chaos/dev-health-ops	docs/architecture/adr-001-canonical-provider-pattern.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr-001-canonical-provider-pattern/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/adr-003-external-ingest-rest-boundary.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr-003-external-ingest-rest-boundary/		architecture			architecture			False	True					architecture/customer-push-cli-and-examples.md | architecture/external-ingest-bounded-recompute.md | architecture/external-ingest-rest-contract.md | architecture/external-ingest-sink-writes.md | architecture/external-ingest-status-store.md | architecture/external-ingest-stream-design.md	architecture/customer-push-authz.md	
full-chaos/dev-health-ops	docs/architecture/adr-004-webhook-assisted-customer-push-ingestion.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr-004-webhook-assisted-customer-push-ingestion/		architecture			architecture			False	True					examples/webhook-relay/README.md	examples/webhook-relay/README.md | examples/webhook-relay/github_relay.py	
full-chaos/dev-health-ops	docs/architecture/adr-005-external-ingest-schema-discovery.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr-005-external-ingest-schema-discovery/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/adr/001-enterprise-edition.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr/001-enterprise-edition/		architecture			architecture			False	True					architecture/enterprise-overview.md | architecture/licensing.md | ops/enterprise-test-plan.md | product/monetization-strategy.md	architecture/licensing.md	
full-chaos/dev-health-ops	docs/architecture/adr/002-investment-period-components.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr/002-investment-period-components/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/adr/003-external-ingest-test-docs-strategy.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/adr/003-external-ingest-test-docs-strategy/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/ai-attribution.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/ai-attribution/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/ai-reports-architecture.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/ai-reports-architecture/		architecture			architecture			False	True					ops/workers.md		
full-chaos/dev-health-ops	docs/architecture/auth-journey.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/auth-journey/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/byo-llm-architecture.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/byo-llm-architecture/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/canonical-operational-model.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/canonical-operational-model/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/chaos-2600-implementation-plan.md	markdown-page	excluded-internal	https://docs.fullchaos.dev/architecture/chaos-2600-implementation-plan/		architecture			architecture			False	False					plans/chaos-2622-clickhouse-drift-review-plan.md		
full-chaos/dev-health-ops	docs/architecture/customer-push-authz.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/customer-push-authz/		architecture			architecture			False	True					architecture/adr-003-external-ingest-rest-boundary.md | architecture/external-ingest-rest-contract.md		
full-chaos/dev-health-ops	docs/architecture/customer-push-cli-and-examples.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/customer-push-cli-and-examples/		cli-reference			architecture			False	True						architecture/adr-003-external-ingest-rest-boundary.md	
full-chaos/dev-health-ops	docs/architecture/data-pipeline.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/data-pipeline/		architecture			architecture			False	True					architecture/sync-unit-model.md | architecture/team-attribution.md | architecture/worker-scaling-readiness.md | ops/workers.md	architecture/dispatch-outbox.md | architecture/sync-unit-model.md | architecture/team-attribution.md	
full-chaos/dev-health-ops	docs/architecture/database-architecture.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/database-architecture/		architecture			architecture			False	True					architecture/investment-data-model.md | architecture/worker-scaling-readiness.md | configuration.md | getting-started.md | ops/cli-reference.md | plans/chaos-2622-clickhouse-drift-review-plan.md		
full-chaos/dev-health-ops	docs/architecture/dispatch-outbox.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/dispatch-outbox/		architecture			architecture			False	True					architecture/data-pipeline.md | architecture/sync-unit-model.md | ops/workers.md | providers/rate-limit-policy.md	architecture/sync-unit-model.md	
full-chaos/dev-health-ops	docs/architecture/enterprise-overview.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/enterprise-overview/		architecture			architecture			False	True					architecture/licensing.md | ops/enterprise-test-plan.md | product/monetization-strategy.md | sso-setup.md	architecture/adr/001-enterprise-edition.md | architecture/licensing.md | product/monetization-strategy.md	
full-chaos/dev-health-ops	docs/architecture/external-ingest-bounded-recompute.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-bounded-recompute/		architecture			architecture			False	True						architecture/adr-003-external-ingest-rest-boundary.md	
full-chaos/dev-health-ops	docs/architecture/external-ingest-idempotency-ownership.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-idempotency-ownership/		architecture			architecture			False	True					architecture/external-ingest-stream-design.md		
full-chaos/dev-health-ops	docs/architecture/external-ingest-rest-contract.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-rest-contract/		architecture			architecture			False	True						architecture/adr-003-external-ingest-rest-boundary.md | architecture/customer-push-authz.md	
full-chaos/dev-health-ops	docs/architecture/external-ingest-sink-writes.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-sink-writes/		architecture			architecture			False	True						architecture/adr-003-external-ingest-rest-boundary.md	
full-chaos/dev-health-ops	docs/architecture/external-ingest-status-store.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-status-store/		architecture			architecture			False	True						architecture/adr-003-external-ingest-rest-boundary.md	
full-chaos/dev-health-ops	docs/architecture/external-ingest-stream-design.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-stream-design/		architecture			architecture			False	True						architecture/adr-003-external-ingest-rest-boundary.md | architecture/external-ingest-idempotency-ownership.md	
full-chaos/dev-health-ops	docs/architecture/external-ingest-worker.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/external-ingest-worker/		architecture			architecture			False	True							
full-chaos/dev-health-ops	docs/architecture/frontend-architecture.md	markdown-page	public-reference	https://docs.fullchaos.dev/architecture/frontend-architecture/		architecture			architecture			False	True							
